CASE,SERIAL,REF,QUESTNNR,MODE,STARTED,FEEDBACK,FT02_01,VOCAB,OA2,OA4,RA2,PA1,RA1,RC1,PA3,PRIV1,IUT2,RA3,CTRL1,OA3,PA4,RC3,PRIV2,PA2,RC2,IUT1,PRIV3,OA1,IUT3,MARK1,MARK2,RISK,PAKNOW,RD01_CP,GROUP,RD02_CP,RD02,ATT_SC,mc1,MC2,TIME001,TIME002,TIME003,TIME004,TIME005,TIME007,TIME008,TIME009,TIME010,TIME011,TIME012,TIME014,TIME015,TIME016,TIME017,TIME018,TIME021,TIME022,TIME_SUM,MAILSENT,LASTDATA,STATUS,FINISHED,Q_VIEWER,LASTPAGE,MAXPAGE,MISSING,MISSREL,TIME_RSI
406,,,affective_grid,interview,5/13/26 13:42,"Quite a well laid out program and some good thought provking questions on the dangers of automated reports and how others may percieve it which may get you questioned as a manager if we soley follow autoation. I think the overall layout was good but perhaps to much information given to check over, highlighting the key points would work better or some questions about the amount of contents on the AI system would be useful. ",6a020d4035f5b4887d34f8bf,1,6,7,5,2,6,3,2,4,1,5,2,1,6,7,5,6,1,1,4,6,1,6,5,11,2,31,6,19,4,1,7,1,3,8,14,41,70,5,7,20,20,17,6,17,18,50,20,24,22,89,370,,5/13/26 13:49,,1,0,22,22,0,0,1.3
407,,,affective_grid,interview,5/13/26 13:42,,69f0a3fd0d47cea8a95f0ab5,1,5,5,5,3,6,6,5,5,5,5,2,3,6,5,6,6,5,5,4,2,6,6,5,4,2,32,5,27,6,1,3,6,4,16,41,78,126,11,65,14,13,22,12,26,36,31,33,38,20,3,589,,5/13/26 13:52,,1,0,22,22,3,1,1
408,,,affective_grid,interview,5/13/26 13:42,"No issues, thank you",5a9fa90f873cda00010d29d8,1,6,7,7,2,6,6,1,7,6,7,2,6,2,6,6,5,6,6,2,7,6,6,6,9,1,32,2,22,4,1,7,1,6,3,25,17,87,15,7,64,33,11,8,18,19,27,26,26,36,9,437,,5/13/26 13:49,,1,0,22,22,0,0,1.2
409,,,affective_grid,interview,5/13/26 13:42,,563f734bcbd4c60005dc9442,1,2,6,6,4,6,5,2,2,4,6,2,4,2,5,4,2,5,4,3,6,4,6,5,8,2,32,3,17,4,1,5,6,5,10,15,33,41,6,5,31,6,10,4,12,13,17,13,16,15,110,260,,5/13/26 13:48,,1,0,22,22,3,1,1.67
410,,,affective_grid,interview,5/13/26 13:42,"Useful insight into the possible future of leading teams, driven by data",63ced2ac873e8ce2bfbd9f0f,1,4,4,5,5,5,5,3,4,2,5,2,5,5,5,5,5,4,3,4,5,3,5,5,8,1,32,6,16,6,1,6,2,4,2,6,6,48,7,6,20,23,12,9,14,16,15,16,26,29,27,286,,5/13/26 13:47,,1,0,22,22,0,0,1.66
411,,,affective_grid,interview,5/13/26 13:42,"No, thank you",69a65ea91d6f5041d8312205,1,2,2,6,6,6,6,2,2,6,6,2,2,2,6,6,2,,,,,,6,4,9,3,33,1,31,5,1,6,6,19,5,41,139,137,30,25,56,19,27,44,25,40,49,63,,107,17,843,,5/13/26 13:56,,1,0,22,22,0,0,0.55
413,,,affective_grid,interview,5/13/26 13:42,,69e80a9880c6354761e34aa9,1,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,,,,,,8,1,276,,,,,,,,,,,,,,,,28,,5/13/26 13:47,,0,0,3,3,0,0,1.4
414,,,affective_grid,interview,5/13/26 13:42,,69e20c578a10512742dacbe0,1,5,7,5,7,5,7,5,5,7,3,2,7,5,7,5,7,,,,,,5,3,11,1,33,4,32,5,1,7,3,8,14,34,86,170,10,28,104,19,34,11,82,26,63,32,,58,3,782,,5/13/26 13:55,,1,0,22,22,4,1,0.75
415,,,affective_grid,interview,5/13/26 13:42,"♡ lovely survey, thank you so much x pretti x ♡",604fa685e33606f9a0ee8189,1,5,5,6,5,6,7,5,5,6,6,2,2,7,6,5,5,6,6,2,5,6,5,6,6,2,34,5,31,6,1,6,6,33,12,55,138,121,21,34,18,16,49,13,36,74,38,27,27,18,22,752,,5/13/26 13:55,,1,0,22,22,0,0,0.66
416,,,affective_grid,interview,5/13/26 13:43,,69dd6ad13b039a859ddf8d61,1,5,6,7,6,6,6,6,5,7,6,2,7,5,7,6,6,6,6,5,7,6,6,5,6,1,34,3,28,3,1,7,6,28,6,42,64,167,11,11,37,11,18,20,26,22,21,76,37,23,5,625,,5/13/26 13:53,,1,0,22,22,3,1,0.87
417,,,affective_grid,interview,5/13/26 13:43,,69fc365d8473e80b21d3433b,1,5,3,6,3,6,4,3,5,5,5,2,4,3,5,5,5,6,6,3,5,6,5,5,8,2,33,5,20,2,1,6,6,12,5,11,33,53,10,9,14,15,9,7,10,27,22,19,24,21,2,303,,5/13/26 13:48,,1,0,22,22,3,1,1.49
418,,,affective_grid,interview,5/13/26 13:43,,5f44021f15c23f6e8e413b91,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1,,,,,,119,92,,,,,,,,,,,,,,,,,15,,5/13/26 13:46,,0,0,2,2,0,0,0.07
419,,,affective_grid,interview,5/13/26 13:43,,69ea127be7c58529e1ee223a,1,3,6,5,2,5,5,2,1,1,4,2,5,2,1,1,3,1,1,5,7,1,7,4,5,1,34,6,38,4,1,7,1,12,22,10,114,281,98,17,26,30,10,6,34,17,17,18,25,21,2,673,,5/13/26 13:55,,1,0,22,22,3,1,1.1
420,,,affective_grid,interview,5/13/26 13:43,,6a019e6b8da7695beb0edc1b,1,6,6,5,5,5,5,3,6,1,2,2,5,3,1,6,6,2,1,2,6,1,7,6,5,1,33,2,20,3,1,6,1,3,4,4,34,41,10,12,25,8,21,9,21,20,24,27,27,22,2,314,,5/13/26 13:48,,1,0,22,22,3,1,1.55
421,,,affective_grid,interview,5/13/26 13:43,"I'm not a fan of this in general, I think it's a really impersonal way of doing things.",5a47473899311d0001df550e,1,5,3,3,5,3,5,6,3,5,4,2,3,6,4,5,5,3,4,3,5,4,6,3,3,2,34,1,23,2,1,6,6,4,3,29,48,62,7,7,36,8,9,4,18,21,21,18,31,17,21,364,,5/13/26 13:49,,1,0,22,22,0,0,1.42
422,,,affective_grid,interview,5/13/26 13:43,"It was not clear if I was thinking as myself, or in the shoes of the person writing the report",69fe00a4ae54ed337ee93fcf,1,5,4,3,5,5,5,5,5,3,5,2,5,5,5,7,5,5,3,1,4,3,2,5,4,2,34,2,24,1,1,5,3,8,2,13,43,104,7,12,26,14,16,5,26,23,22,17,23,24,35,420,,5/13/26 13:50,,1,0,22,22,0,0,1.25
423,,,affective_grid,interview,5/13/26 13:43,,69f22c1fa4c3cb34d40d3bc6,1,3,2,3,5,3,5,2,3,3,3,2,2,5,5,3,2,4,3,2,5,3,6,5,9,1,35,6,36,2,1,7,3,9,57,109,118,122,10,12,42,47,45,9,15,27,31,35,35,22,5,699,,5/13/26 13:56,,1,0,22,22,3,1,0.8
424,,,affective_grid,interview,5/13/26 13:43,Dashboards are great but they do not measure effort and/or complexity of a task. thank you,69fdfa3fa39f1d2367a4cbd1,1,7,7,7,3,5,7,7,7,3,6,2,2,6,7,5,7,5,5,1,7,4,1,4,2,1,34,4,28,1,1,7,5,5,10,14,71,103,9,7,68,31,32,23,31,26,35,25,33,46,40,609,,5/13/26 13:53,,1,0,22,22,0,0,0.85
425,,,affective_grid,interview,5/13/26 13:43,,6a021b24b10b801cccd438ac,1,5,6,4,6,3,5,3,4,3,3,3,6,5,3,4,5,,,,,,,,,,35,4,19,5,1,6,3,5,4,8,38,35,8,8,7,4,20,14,20,26,27,32,,,,256,,5/13/26 13:47,,1,0,14,17,0,0,1.62
426,,,affective_grid,interview,5/13/26 13:43,,595fd893a670a10001941bf9,1,6,7,7,7,7,7,5,4,6,7,2,1,7,6,4,6,6,6,6,6,6,6,6,7,1,35,1,19,3,1,6,6,4,2,3,36,33,4,8,15,8,11,3,8,12,13,13,12,10,4,199,,5/13/26 13:47,,1,0,22,22,3,1,2.27
428,,,affective_grid,interview,5/13/26 13:43,,66d31a1b0515fe747830bab9,1,6,6,5,6,4,3,6,5,3,5,2,6,7,4,5,6,4,2,3,6,2,6,4,7,2,35,2,19,6,1,6,5,8,3,9,12,41,7,11,7,11,17,9,22,24,18,27,225,28,4,286,,5/13/26 13:51,,1,0,22,22,3,1,1.51
429,,,affective_grid,interview,5/13/26 13:43,,69da5aa8ad6e1bc7b86a8b92,1,,,,,,,,,,,,,,,,,,,,,,,,,,36,4,,,,,,8,20,28,88,,,,,,,,,,,,,,,144,,5/13/26 13:46,,0,0,4,4,0,0,0.69
430,,,affective_grid,interview,5/13/26 13:43,,6a01ecda3404a010fb4e8c5a,1,5,5,6,4,5,5,3,4,4,5,2,6,5,5,5,4,3,3,3,3,4,6,6,6,1,36,6,25,3,1,7,2,10,2,5,42,114,7,6,20,14,14,6,15,17,19,24,22,16,3,356,,5/13/26 13:49,,1,0,22,22,3,1,1.59
431,,,affective_grid,interview,5/13/26 13:44,I have no additional thoughts or feedback.,69f1f0bf3327633ab872476d,1,6,6,6,6,6,7,6,7,2,2,2,2,7,2,7,6,6,3,2,2,3,7,6,7,2,36,2,36,3,1,7,2,29,40,55,137,138,17,26,39,20,35,18,34,35,54,48,57,60,85,850,,5/13/26 13:59,,1,0,22,22,0,0,0.49
432,,,affective_grid,interview,5/13/26 13:44,,69dcbb7abf1e1fc69f8f91d6,1,7,7,6,7,6,6,6,7,7,5,3,5,7,7,7,6,6,6,1,6,7,,,,,36,1,30,4,1,7,7,9,8,16,88,62,38,102,12,13,28,6,57,56,48,40,102,,,595,,5/13/26 13:55,,1,0,17,18,0,0,0.82
433,,,affective_grid,interview,5/13/26 13:44,No,69e475cef8621ab0e297ef76,1,5,7,7,6,7,7,7,6,7,6,2,6,7,7,6,6,7,7,6,5,6,6,7,6,2,37,4,30,2,1,7,7,29,7,15,10,192,23,4,39,26,23,7,10,17,67,111,10,66,14,670,,5/13/26 13:55,,1,0,22,22,0,0,1.15
434,,,affective_grid,interview,5/13/26 13:44,,67c4c8f9fa9ba2b8a265b2f4,1,6,7,7,5,7,7,2,2,7,7,2,5,3,7,4,2,7,7,3,7,7,7,7,5,2,36,3,22,2,1,7,7,5,3,5,46,24,5,5,8,4,8,5,11,18,22,20,17,22,4,232,,5/13/26 13:48,,1,0,22,22,3,1,2.03
435,,,affective_grid,interview,5/13/26 13:44,,671bbaf1bec15d847b871b9b,1,2,7,6,2,6,7,2,5,6,6,2,7,2,2,6,2,6,6,2,7,6,6,2,8,1,36,5,27,2,1,2,6,8,5,18,10,96,15,12,13,18,56,6,23,25,34,25,22,28,4,418,,5/13/26 13:51,,1,0,22,22,3,1,1.2
436,,,affective_grid,interview,5/13/26 13:44,,5f0dafdb774977037b78d444,1,7,7,5,5,7,7,2,2,1,6,2,5,7,6,5,7,1,1,2,2,1,5,6,8,2,37,2,31,1,1,7,1,11,6,34,217,57,7,13,9,11,14,9,43,17,20,310,16,20,6,537,,5/13/26 13:58,,1,0,22,22,3,1,1.16
437,,,affective_grid,interview,5/13/26 13:44,"The study was clear and easy to follow. The dashboard provided detailed performance insights and the scenario felt realistic. Some metrics were complex at first, but the explanations helped make the PA system understandable overall.",69c16b869bbaf9f54a22ad6b,1,4,5,5,4,4,4,5,5,4,4,2,5,4,5,5,4,4,5,5,4,4,4,5,6,3,38,3,35,3,1,5,5,33,5,32,45,215,5,32,39,39,20,11,7,33,72,9,6,16,111,627,,5/13/26 13:56,,1,0,22,22,0,0,1.16
438,,,affective_grid,interview,5/13/26 13:44,,6995d5a5aa42072194394d2a,1,,,,,,,,,,,,,,,,,,,,,,,,,,37,6,,,1,6,,8,11,213,153,110,18,90,9,,,,,,,,,,,340,,5/13/26 13:55,,0,0,9,9,0,0,0.81
439,,,affective_grid,interview,5/13/26 13:44,"Fun study, thanks.",5ba292385301b80001c71ba2,1,3,6,7,7,6,6,5,3,6,2,2,2,5,6,6,2,6,7,2,6,7,6,6,11,2,37,5,32,1,1,7,6,16,5,143,103,40,4,7,64,7,7,5,16,18,17,16,16,19,292,387,,5/13/26 13:58,,1,0,22,22,0,0,1.41
440,,,affective_grid,interview,5/13/26 13:44,"Interesting Study, thank you for letting me take part.  :)",5bd6c7a7abc5ee00017a5928,1,3,3,4,3,7,7,2,3,6,4,2,2,3,6,4,2,,,,,,6,6,3,2,37,3,29,5,1,6,6,6,4,33,89,96,7,7,15,24,13,4,16,13,16,20,,19,22,404,,5/13/26 13:51,,1,0,22,22,0,0,1.31
442,,,affective_grid,interview,5/13/26 13:45,,691fac570f5670f43e5efb23,1,7,7,7,7,7,7,7,7,1,6,2,4,7,7,7,7,2,2,7,6,2,4,4,11,2,38,2,28,4,1,5,1,36,2,25,17,60,101,3,12,4,10,10,9,9,12,11,22,14,1,268,,5/13/26 13:51,,1,0,22,22,3,1,1.96
443,,,affective_grid,interview,5/13/26 13:45,no cooment,69f0bd80162888b7965b7eec,1,5,2,6,2,3,5,2,5,5,3,2,5,4,3,5,5,5,5,1,3,5,6,5,7,1,38,1,23,1,1,6,7,8,2,2,9,41,12,7,9,11,16,9,24,19,17,42,24,22,14,288,,5/13/26 13:50,,1,0,22,22,0,0,1.58
444,,,affective_grid,interview,5/13/26 13:45,,69d56e77c9c23b286c91059e,1,6,7,6,6,6,6,3,7,1,6,2,7,6,3,7,7,3,1,2,4,2,6,7,9,2,38,6,30,6,1,7,1,9,2,3,73,115,11,19,32,28,32,15,23,70,33,40,31,49,12,597,,5/13/26 13:55,,1,0,22,22,3,1,0.98
445,,,affective_grid,interview,5/13/26 13:45,,63e59ee5226fa6bbe1be8ecf,1,2,6,5,5,5,6,5,6,7,5,2,2,5,6,6,2,6,7,2,5,7,6,4,5,2,40,3,37,1,1,6,7,95,2,18,184,112,10,9,20,5,21,3,22,37,17,14,20,24,2,529,,5/13/26 13:55,,1,0,22,22,3,1,1.45
447,,,affective_grid,interview,5/13/26 13:45,,69becb435c5d162e6570e114,1,6,6,6,4,7,7,4,7,2,1,2,7,6,6,7,6,4,1,1,4,1,1,2,3,1,38,4,34,2,1,6,1,8,19,31,84,158,17,11,26,11,21,15,27,36,32,30,30,25,6,587,,5/13/26 13:55,,1,0,22,22,3,1,0.85
448,,,affective_grid,interview,5/13/26 13:45,,69d75cf0a6aca6b968b6fca1,1,,,,,,,,,,,,,,,,,,,,,,,,,,39,3,,,,,,8,4,6,6,,,,,,,,,,,,,,,24,,5/13/26 13:46,,0,0,4,4,0,0,2.16
450,,,affective_grid,interview,5/13/26 13:46,,6972703f26e497fadbfae9e4,1,,,,,,,,,,,,,,,,,,,,,,,,,,39,5,33,1,1,5,4,8,3,5,5,104,20,5,26,148,8,12,,,,,,,,210,,5/13/26 13:51,,0,0,12,12,0,0,1.56
451,,,affective_grid,interview,5/13/26 13:46,,69f39eae4d3327c43c215a8d,1,5,6,5,3,6,5,3,5,5,3,2,6,3,5,5,6,3,5,3,5,4,5,4,7,1,39,2,40,3,1,6,5,22,9,296,51,143,8,15,59,9,11,9,24,33,46,37,45,31,7,578,,5/13/26 14:00,,1,0,22,22,3,1,0.85
452,,,affective_grid,interview,5/13/26 13:46,,6a01ddb19a96f6791c7606c1,1,2,7,5,5,2,7,1,6,4,3,2,2,5,6,6,2,5,3,2,5,3,6,2,8,1,39,6,33,3,1,7,2,9,2,3,6,51,20,2,98,54,69,21,24,33,367,46,52,23,4,541,,5/13/26 14:01,,1,0,22,22,3,1,1.26
453,,,affective_grid,interview,5/13/26 13:46,,6710a58eeff954cb2243950e,1,6,2,6,6,6,6,2,3,6,6,2,3,3,6,7,6,7,7,7,7,7,6,6,9,3,39,1,42,4,1,7,6,8,27,146,88,48,331,20,22,11,8,4,14,11,17,15,16,11,4,354,,5/13/26 14:00,,1,0,22,22,3,1,1.39
454,,,affective_grid,interview,5/13/26 13:46,,69d5369a9b710dfeade32924,1,,,,,,,,,,,,,,,,,,,,,,,,,,41,1,,,1,6,,42,47,41,163,323,11,33,,,,,,,,,,,,660,,5/13/26 13:57,,0,0,8,8,0,0,0.41
455,,,affective_grid,interview,5/13/26 13:46,,69e7a23adb7bd49a6c44a3cf,1,,,,,,,,,,,,,,,,,,,,,,,,,,39,4,,,1,7,,11,9,47,96,102,7,18,34,,,,,,,,,,,324,,5/13/26 13:52,,0,0,9,9,0,0,0.8
456,,,affective_grid,interview,5/13/26 13:46,None,5eac3b9d594017087b3788af,1,7,7,6,5,6,7,5,6,4,7,2,6,6,6,5,7,2,4,5,6,4,5,6,8,2,40,2,32,4,1,6,1,17,4,51,48,67,8,13,26,9,27,5,15,17,22,14,28,18,6,395,,5/13/26 13:53,,1,0,22,22,0,0,1.23
462,,,affective_grid,interview,5/13/26 13:46,It's a great study!,69fd3fd84f34af943080ea0f,1,6,7,5,6,6,7,5,6,7,6,2,6,6,7,7,6,6,7,5,6,6,7,6,9,3,40,4,31,2,1,6,6,11,3,13,66,58,10,32,11,9,41,9,16,20,23,22,19,34,29,426,,5/13/26 13:53,,1,0,22,22,0,0,1.16
463,,,affective_grid,interview,5/13/26 13:46,,69f86c159759ed0f53ddc85a,1,5,6,6,6,6,7,7,6,6,7,6,6,6,6,6,6,,,,,,,,,,41,4,37,5,1,6,1,42,8,14,48,134,34,11,57,11,24,59,9,9,8,14,,,,432,,5/13/26 13:54,,1,0,14,17,0,0,1.23
464,,,affective_grid,interview,5/13/26 13:46,,6817599e23a975b3a1fcaa79,1,6,6,6,5,6,6,3,5,6,6,2,5,5,6,6,6,6,6,2,6,6,6,4,6,3,40,5,38,2,1,7,7,11,12,80,10,150,38,23,57,36,15,15,24,32,39,23,32,90,6,693,,5/13/26 13:58,,1,0,22,22,3,1,0.82
465,,,affective_grid,interview,5/13/26 13:46,,69ee92299545b50c5089827d,1,6,6,6,5,6,6,5,5,6,4,2,4,4,5,6,5,6,6,6,5,6,6,6,11,2,41,2,32,3,1,6,6,35,3,5,6,108,29,14,22,20,14,67,11,12,204,37,10,22,4,385,,5/13/26 13:57,,1,0,22,22,3,1,1.36
466,,,affective_grid,interview,5/13/26 13:46,,6642690a93cc7510324fc235,1,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,,,3,,,8,4,5,5,30,,,,,,,,,,,,,,52,,5/13/26 13:47,,1,0,5,5,0,0,2.33
467,,,affective_grid,interview,5/13/26 13:47,,675e06422af6e9cb4bcbd459,1,6,6,5,5,5,5,2,4,2,6,2,6,5,5,4,5,2,1,4,5,1,5,5,8,1,40,6,36,4,1,7,1,4,16,39,91,117,8,15,15,34,20,5,22,23,19,24,32,19,3,506,,5/13/26 13:55,,1,0,22,22,3,1,1.16
468,,,affective_grid,interview,5/13/26 13:47,Thank you for the survey! The last two questions were a little odd ,5dd9a7ff98981d926df9ea18,1,6,7,2,2,2,3,4,4,1,1,2,6,5,3,4,7,1,1,5,2,1,6,2,8,1,41,6,29,1,1,5,1,9,1,2,3,59,66,3,4,5,7,3,46,18,16,62,13,23,13,353,,5/13/26 13:53,,1,0,22,22,0,0,1.89
469,,,affective_grid,interview,5/13/26 13:47,none,69f669ce8ebd75c6be01e9dc,1,7,6,5,5,5,5,3,5,6,5,2,3,6,5,6,5,5,5,2,2,6,6,5,5,2,41,5,34,4,1,6,3,6,14,31,49,87,10,16,13,28,18,17,22,41,48,29,67,37,14,547,,5/13/26 13:56,,1,0,22,22,0,0,0.86
470,,,affective_grid,interview,5/13/26 13:47,,5d7ff85ffec5620017b07c40,1,7,6,6,5,6,7,7,5,7,6,2,5,6,7,4,7,6,7,3,6,7,6,4,4,1,41,3,42,6,1,7,7,15,5,9,156,156,30,9,263,43,9,5,57,46,20,15,71,64,10,744,,5/13/26 14:03,,1,0,22,22,3,1,0.92
471,,,affective_grid,interview,5/13/26 13:47,No extra comment but the survey was easy to navigate,668a19f1edd91f3ef0a55fe2,1,6,7,6,3,6,7,2,4,7,6,2,5,2,7,4,5,6,7,5,6,7,6,4,9,2,42,1,45,4,1,6,7,71,236,58,25,352,91,37,78,56,14,43,56,52,63,48,59,66,44,1077,,5/13/26 14:11,,1,0,22,22,0,0,0.47
472,,,affective_grid,interview,5/13/26 13:47,,69fda8ba359152fd74badf54,1,2,7,7,5,7,1,7,7,7,7,2,7,5,5,7,2,7,7,1,5,7,7,7,8,1,42,3,29,2,1,6,7,5,3,6,12,58,7,5,10,5,5,4,16,15,15,19,18,13,3,219,,5/13/26 13:51,,1,0,22,22,3,1,2.12
473,,,affective_grid,interview,5/13/26 13:48,,69ee6b1a7bf3b2b68873cb89,1,6,6,6,6,6,6,6,6,5,6,2,5,6,6,6,6,,,,,,6,6,8,3,42,4,35,5,1,6,6,23,15,32,62,43,9,17,26,14,9,6,15,21,21,20,,37,6,376,,5/13/26 13:54,,1,0,22,22,4,1,1.13
474,,,affective_grid,interview,5/13/26 13:48,,69fdafd8432ad1654e042031,1,6,6,2,2,7,7,6,6,2,2,2,1,5,3,7,7,2,2,1,2,3,3,6,7,1,42,6,35,1,1,6,5,6,3,3,65,103,18,13,9,9,24,9,22,27,23,21,35,20,1,411,,5/13/26 13:55,,1,0,22,22,3,1,1.4
475,,,affective_grid,interview,5/13/26 13:48,,64137637072cad5ece2ec192,1,6,5,2,4,3,6,5,5,6,2,2,5,6,6,5,6,6,6,4,5,6,7,5,7,2,42,5,37,6,1,6,6,14,7,30,63,93,6,10,25,17,19,6,18,22,21,18,23,28,3,423,,5/13/26 13:55,,1,0,22,22,3,1,1.18
476,,,affective_grid,interview,5/13/26 13:48,nothing thanks,697a8f0105cbab23fe7697f6,1,6,3,6,4,2,5,2,4,2,4,2,2,4,4,5,6,3,3,4,3,2,6,4,6,1,42,2,35,2,1,5,2,5,17,4,119,40,4,11,8,7,12,5,14,17,19,23,18,17,13,353,,5/13/26 13:54,,1,0,22,22,0,0,1.64
477,,,affective_grid,interview,5/13/26 13:48,,6a042d9260c03aa95f88992e,1,6,7,6,3,6,6,3,3,2,5,2,3,5,2,6,6,2,2,2,5,2,7,6,6,2,43,6,39,3,1,6,2,17,112,16,55,135,10,3,18,13,16,10,19,21,121,59,28,23,3,573,,5/13/26 14:00,,1,0,22,22,3,1,1.11
478,,,affective_grid,interview,5/13/26 13:49,,69f63f20d4dbb88fa27fb684,1,6,4,4,6,6,6,2,1,7,5,2,4,1,6,7,6,7,7,3,6,7,7,6,11,3,43,4,39,6,1,6,2,9,3,3,3,239,13,23,50,13,36,18,31,56,38,24,49,73,14,695,,5/13/26 14:00,,1,0,22,22,3,1,0.99
479,,,affective_grid,interview,5/13/26 13:49,,5fe672b9c3fd05cad8c51937,1,,,,,,,,,,,,,,,,,,,,,,,,,,44,3,,,3,,,38,3,7,11,43,,,,,,,,,,,,,,102,,5/13/26 13:50,,1,0,5,5,0,0,2.06
480,,,affective_grid,interview,5/13/26 13:49,,69e8ce6b8f432b93b37f9252,1,6,6,2,4,3,5,5,4,3,3,2,4,4,2,6,5,4,2,3,4,3,6,6,6,2,43,2,34,1,1,7,3,4,2,4,6,58,7,6,51,13,17,7,20,65,17,24,60,18,3,382,,5/13/26 13:55,,1,0,22,22,3,1,1.62
481,,,affective_grid,interview,5/13/26 13:49,,6a0317aa586c222fcfc855b3,1,6,7,7,7,3,6,3,2,6,6,2,5,5,7,6,5,7,7,6,4,7,6,4,7,2,43,5,35,6,1,7,6,7,6,19,44,59,8,13,17,28,14,10,27,37,24,32,33,25,10,413,,5/13/26 13:56,,1,0,22,22,3,1,1.04
482,,,affective_grid,interview,5/13/26 13:49,Working professional is the best result,69da5aa8ad6e1bc7b86a8b92,1,4,6,4,5,4,4,4,6,4,4,2,4,6,6,6,4,4,5,4,4,4,7,6,11,3,43,1,31,4,1,5,5,10,1,15,3,6,24,11,12,10,5,9,48,68,52,31,51,42,42,440,,5/13/26 13:56,,1,0,22,22,0,0,1.31
483,,,affective_grid,interview,5/13/26 13:49,,69e39526ae7b889e9f681279,1,6,6,5,6,4,6,3,7,6,4,6,2,5,6,6,4,,,,,,,,,,43,3,38,5,1,3,5,8,5,14,32,69,13,16,35,21,29,6,43,67,83,48,,,,489,,5/13/26 13:57,,1,0,14,17,0,0,0.92
484,,,affective_grid,interview,5/13/26 13:49,,69d8dabcecbe2865242af4b7,1,7,7,7,7,7,7,7,7,1,7,2,1,7,7,7,7,7,1,1,7,1,7,7,6,3,44,2,41,6,1,7,1,55,22,72,9,154,29,21,43,21,17,28,18,32,22,24,39,25,5,636,,5/13/26 14:00,,1,0,22,22,3,1,0.86
485,,,affective_grid,interview,5/13/26 13:49,,5edbd2c61d9e420b6b420343,1,6,6,5,5,5,6,3,4,5,5,2,6,3,5,4,5,5,5,4,6,5,6,6,7,2,44,1,39,4,1,5,4,4,2,10,180,44,6,5,31,7,10,5,16,114,14,12,17,12,1,490,,5/13/26 13:57,,1,0,22,22,3,1,1.82
486,,,affective_grid,interview,5/13/26 13:49,,58404fd8ad98e40001ce915f,1,7,7,5,4,6,6,2,5,2,5,2,6,5,5,5,7,2,3,3,4,2,3,6,1,1,44,4,40,1,1,7,1,5,26,22,73,124,8,8,54,13,24,8,28,21,29,23,24,24,13,527,,5/13/26 13:58,,1,0,22,22,3,1,0.98
